id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,scalabilityMode,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V4021281234,1776600284496.419,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600284696.326,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600284696.326,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,102582,245,true,0,0,270,480,99,99,33552,1,2,SV173,0,0,0,1,19529,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,1.674,0,3.532187
OT01V4021281234,1776600284696.326,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600284696.326,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600284696.326,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,102582,245,true,0,0,270,480,99,99,33552,1,2,SV173,0,0,0,1,19529,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,1.674,0,3.532187
OT01V4021281234,1776600284696.326,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600284896.331,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600284896.331,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,109234,260,true,0,0,270,480,104,104,35697,1,2,SV173,0,0,0,1,20483,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,1.755,0,3.5703679999999998
OT01V4021281234,1776600284896.331,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600284896.331,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600284896.331,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,109234,260,true,0,0,270,480,104,104,35697,1,2,SV173,0,0,0,1,20483,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,1.755,0,3.5703679999999998
OT01V4021281234,1776600284896.331,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600285096.429,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600285096.429,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,116735,274,true,0,0,270,480,110,110,37308,1,2,SV173,0,0,0,1,21618,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,1.852,0,3.570376
OT01V4021281234,1776600285096.429,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600285096.429,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600285096.429,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,116735,274,true,0,0,270,480,110,110,37308,1,2,SV173,0,0,0,1,21618,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,1.852,0,3.570376
OT01V4021281234,1776600285096.429,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600285296.358,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600285296.358,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,124759,296,true,0,0,270,480,117,117,40641,1,2,SV173,0,0,0,1,22949,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,1.971,0,3.5703989999999997
OT01V4021281234,1776600285296.358,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600285296.358,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600285296.358,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,124759,296,true,0,0,270,480,117,117,40641,1,2,SV173,0,0,0,1,22949,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,1.971,0,3.5703989999999997
OT01V4021281234,1776600285296.358,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600285496.338,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600285496.338,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,131320,312,true,0,0,270,480,123,123,42810,1,2,SV173,0,0,0,1,24093,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,2.067,0,3.5704119999999997
OT01V4021281234,1776600285496.338,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600285496.338,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600285496.338,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,131320,312,true,0,0,270,480,123,123,42810,1,2,SV173,0,0,0,1,24093,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,2.067,0,3.5704119999999997
OT01V4021281234,1776600285496.338,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600285696.352,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600285696.352,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,136043,332,true,0,0,270,480,129,129,46605,1,2,SV173,0,0,0,1,25236,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,2.159,0,3.570413
OT01V4021281234,1776600285696.352,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600285696.352,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600285696.352,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,136043,332,true,0,0,270,480,129,129,46605,1,2,SV173,0,0,0,1,25236,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,2.159,0,3.570413
OT01V4021281234,1776600285696.352,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600285896.328,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600285896.328,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,142671,355,true,0,0,270,480,135,135,50727,1,2,SV173,0,0,0,1,26368,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,2.264,0,3.5986719999999996
OT01V4021281234,1776600285896.328,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600285896.328,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600285896.328,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,142671,355,true,0,0,270,480,135,135,50727,1,2,SV173,0,0,0,1,26368,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,2.264,0,3.5986719999999996
OT01V4021281234,1776600285896.328,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600286096.407,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600286096.407,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,151681,366,true,0,0,270,480,141,141,51501,1,2,SV173,0,0,0,1,27470,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,2.363,0,3.6316379999999997
OT01V4021281234,1776600286096.407,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600286096.407,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600286096.407,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,151681,366,true,0,0,270,480,141,141,51501,1,2,SV173,0,0,0,1,27470,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,2.363,0,3.6316379999999997
OT01V4021281234,1776600286096.407,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600286296.32,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600286296.32,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,157997,390,true,0,0,270,480,147,147,56157,1,2,SV173,0,0,0,1,28625,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,2.454,0,3.631688
OT01V4021281234,1776600286296.32,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600286296.32,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600286296.32,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,157997,390,true,0,0,270,480,147,147,56157,1,2,SV173,0,0,0,1,28625,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,2.454,0,3.631688
OT01V4021281234,1776600286296.32,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600286496.322,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600286496.322,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,165439,408,true,0,0,270,480,153,153,58629,1,2,SV173,0,0,0,1,29756,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,2.545,0,3.6317139999999997
OT01V4021281234,1776600286496.322,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600286496.322,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600286496.322,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,165439,408,true,0,0,270,480,153,153,58629,1,2,SV173,0,0,0,1,29756,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,2.545,0,3.6317139999999997
OT01V4021281234,1776600286496.322,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600286696.264,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600286696.264,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,170589,434,true,0,0,270,480,159,159,63843,1,2,SV173,0,0,0,1,30913,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,2.636,0,3.6317549999999996
OT01V4021281234,1776600286696.264,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600286696.264,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600286696.264,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,170589,434,true,0,0,270,480,159,159,63843,1,2,SV173,0,0,0,1,30913,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,2.636,0,3.6317549999999996
OT01V4021281234,1776600286696.264,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600286896.284,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600286896.284,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,178534,452,true,0,0,270,480,165,165,66315,1,2,SV173,0,0,0,1,32038,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,2.735,0,3.664186
OT01V4021281234,1776600286896.284,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600286896.284,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600286896.284,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,178534,452,true,0,0,270,480,165,165,66315,1,2,SV173,0,0,0,1,32038,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,2.735,0,3.664186
OT01V4021281234,1776600286896.284,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600287096.371,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600287096.371,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,185811,473,true,0,0,270,480,171,171,69879,1,2,SV173,0,0,0,1,33182,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,2.833,0,3.664221
OT01V4021281234,1776600287096.371,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600287096.371,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600287096.371,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,185811,473,true,0,0,270,480,171,171,69879,1,2,SV173,0,0,0,1,33182,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,2.833,0,3.664221
OT01V4021281234,1776600287096.371,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600287296.318,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600287296.318,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,193211,495,true,0,0,270,480,177,177,73467,1,2,SV173,0,0,0,1,34320,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,2.931,0,3.664259
OT01V4021281234,1776600287296.318,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600287296.318,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600287296.318,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,193211,495,true,0,0,270,480,177,177,73467,1,2,SV173,0,0,0,1,34320,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,2.931,0,3.664259
OT01V4021281234,1776600287296.318,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600287496.265,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600287496.265,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,198870,521,true,0,0,270,480,183,183,78681,1,2,SV173,0,0,0,1,35502,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,3.018,0,3.6643
OT01V4021281234,1776600287496.265,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600287496.265,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600287496.265,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,198870,521,true,0,0,270,480,183,183,78681,1,2,SV173,0,0,0,1,35502,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,3.018,0,3.6643
OT01V4021281234,1776600287496.265,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600287696.287,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600287696.287,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,204606,543,true,0,0,270,480,189,189,82779,1,2,SV173,0,0,0,1,36656,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,3.119,0,3.664341
OT01V4021281234,1776600287696.287,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600287696.287,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600287696.287,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,204606,543,true,0,0,270,480,189,189,82779,1,2,SV173,0,0,0,1,36656,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,3.119,0,3.664341
OT01V4021281234,1776600287696.287,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600287896.371,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600287896.371,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,209545,572,true,0,0,270,480,195,195,89085,1,2,SV173,0,0,0,1,37841,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,3.214,0,3.664392
OT01V4021281234,1776600287896.371,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600287896.371,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600287896.371,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,209545,572,true,0,0,270,480,195,195,89085,1,2,SV173,0,0,0,1,37841,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,3.214,0,3.664392
OT01V4021281234,1776600287896.371,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600288096.412,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600288096.412,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,216881,597,true,0,0,270,480,201,201,93765,1,2,SV173,0,0,0,1,38986,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,3.318,0,3.664443
OT01V4021281234,1776600288096.412,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600288096.412,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600288096.412,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,216881,597,true,0,0,270,480,201,201,93765,1,2,SV173,0,0,0,1,38986,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,3.318,0,3.664443
OT01V4021281234,1776600288096.412,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600288296.471,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,0,0,true,1,0,,,0,0,0,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,3482260029,,0,0,0
OT01V2196301879,1776600288296.471,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,224879,625,true,0,0,270,480,207,207,99027,1,2,SV173,0,0,0,1,40135,[object Object],bandwidth,0,0,0,r0,3347861686,L1T3,3.413,0,3.664493
OT01V4021281234,1776600288296.471,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1802540454,,0,0,0
